default		00:00:04.266	4.266	00:00:04.766	4.766	00:00:00.500	0.5	swipe_right
default		00:00:08.365	8.365	00:00:08.866	8.866	00:00:00.501	0.501	swipe_right
default		00:00:12.699	12.699	00:00:13.132	13.132	00:00:00.433	0.433	swipe_right
default		00:00:17.132	17.132	00:00:17.665	17.665	00:00:00.533	0.533	swipe_right
default		00:00:21.898	21.898	00:00:22.399	22.399	00:00:00.501	0.501	swipe_right
default		00:00:26.732	26.732	00:00:27.299	27.299	00:00:00.567	0.567	swipe_right
default		00:00:31.399	31.399	00:00:31.932	31.932	00:00:00.533	0.533	swipe_right
default		00:00:35.699	35.699	00:00:36.366	36.366	00:00:00.667	0.667	swipe_right
default		00:00:40.366	40.366	00:00:40.999	40.999	00:00:00.633	0.633	swipe_right
default		00:00:44.865	44.865	00:00:45.332	45.332	00:00:00.467	0.467	swipe_right
default		00:00:48.965	48.965	00:00:49.466	49.466	00:00:00.501	0.501	swipe_right
default		00:00:55.133	55.133	00:00:55.633	55.633	00:00:00.500	0.5	swipe_right
default		00:00:59.299	59.299	00:00:59.799	59.799	00:00:00.500	0.5	swipe_right
