default		00:00:03.999	3.999	00:00:04.467	4.467	00:00:00.468	0.468	flip_table
default		00:00:08.932	8.932	00:00:09.399	9.399	00:00:00.467	0.467	flip_table
default		00:00:14.532	14.532	00:00:14.966	14.966	00:00:00.434	0.434	flip_table
default		00:00:19.699	19.699	00:00:20.132	20.132	00:00:00.433	0.433	flip_table
default		00:00:24.332	24.332	00:00:24.732	24.732	00:00:00.400	0.4	flip_table
default		00:00:31.698	31.698	00:00:32.065	32.065	00:00:00.367	0.367	flip_table
default		00:00:36.864	36.864	00:00:37.265	37.265	00:00:00.401	0.401	flip_table
default		00:00:43.031	43.031	00:00:43.431	43.431	00:00:00.400	0.4	flip_table
default		00:00:48.896	48.896	00:00:49.297	49.297	00:00:00.401	0.401	flip_table
default		00:00:54.096	54.096	00:00:54.463	54.463	00:00:00.367	0.367	flip_table
default		00:00:59.196	59.196	00:00:59.529	59.529	00:00:00.333	0.333	flip_table
default		00:01:03.295	63.295	00:01:03.662	63.662	00:00:00.367	0.367	flip_table
default		00:01:07.728	67.728	00:01:08.095	68.095	00:00:00.367	0.367	flip_table
default		00:01:13.562	73.562	00:01:13.929	73.929	00:00:00.367	0.367	flip_table
default		00:01:18.762	78.762	00:01:19.195	79.195	00:00:00.433	0.433	flip_table
default		00:01:23.994	83.994	00:01:24.428	84.428	00:00:00.434	0.434	flip_table
default		00:01:29.795	89.795	00:01:30.162	90.162	00:00:00.367	0.367	flip_table
default		00:01:34.128	94.128	00:01:34.495	94.495	00:00:00.367	0.367	flip_table
default		00:01:39.628	99.628	00:01:39.995	99.995	00:00:00.367	0.367	flip_table
default		00:01:44.694	104.694	00:01:45.095	105.095	00:00:00.401	0.401	flip_table
default		00:01:51.228	111.228	00:01:51.662	111.662	00:00:00.434	0.434	flip_table
default		00:01:56.528	116.528	00:01:56.895	116.895	00:00:00.367	0.367	flip_table
default		00:02:00.761	120.761	00:02:01.161	121.161	00:00:00.400	0.4	flip_table
