default		00:00:06.381	6.381	00:00:06.843	6.843	00:00:00.462	0.462	flip_table
default		00:00:10.675	10.675	00:00:11.230	11.23	00:00:00.555	0.555	flip_table
default		00:00:15.769	15.769	00:00:16.428	16.428	00:00:00.659	0.659	flip_table
default		00:00:21.407	21.407	00:00:22.008	22.008	00:00:00.601	0.601	flip_table
default		00:00:26.710	26.71	00:00:27.642	27.642	00:00:00.932	0.932	flip_table
default		00:00:32.274	32.274	00:00:33.174	33.174	00:00:00.900	0.9	flip_table
default		00:00:38.125	38.125	00:00:38.867	38.867	00:00:00.742	0.742	flip_table
default		00:00:43.122	43.122	00:00:43.791	43.791	00:00:00.669	0.669	flip_table
default		00:00:47.281	47.281	00:00:48.075	48.075	00:00:00.794	0.794	flip_table
default		00:00:54.407	54.407	00:00:55.097	55.097	00:00:00.690	0.69	flip_table
default		00:00:58.570	58.57	00:00:59.036	59.036	00:00:00.466	0.466	flip_table
default		00:01:03.999	63.999	00:01:04.693	64.693	00:00:00.694	0.694	flip_table
default		00:01:08.641	68.641	00:01:09.355	69.355	00:00:00.714	0.714	flip_table
default		00:01:14.130	74.13	00:01:14.870	74.87	00:00:00.740	0.74	flip_table
default		00:01:19.862	79.862	00:01:20.353	80.353	00:00:00.491	0.491	flip_table
default		00:01:28.706	88.706	00:01:29.321	89.321	00:00:00.615	0.615	flip_table
default		00:01:35.379	95.379	00:01:36.015	96.015	00:00:00.636	0.636	flip_table
default		00:01:39.587	99.587	00:01:39.980	99.98	00:00:00.393	0.393	flip_table
default		00:01:45.976	105.976	00:01:46.394	106.394	00:00:00.418	0.418	flip_table
default		00:01:52.286	112.286	00:01:52.835	112.835	00:00:00.549	0.549	flip_table
default		00:01:56.908	116.908	00:01:57.411	117.411	00:00:00.503	0.503	flip_table
default		00:02:01.847	121.847	00:02:02.289	122.289	00:00:00.442	0.442	
