default		00:00:05.720	5.72	00:00:06.834	6.834	00:00:01.114	1.114	swipe_down
default		00:00:10.581	10.581	00:00:11.672	11.672	00:00:01.091	1.091	swipe_down
default		00:00:15.769	15.769	00:00:16.674	16.674	00:00:00.905	0.905	swipe_down
default		00:00:20.319	20.319	00:00:21.030	21.03	00:00:00.711	0.711	swipe_down
default		00:00:23.749	23.749	00:00:24.556	24.556	00:00:00.807	0.807	swipe_down
default		00:00:27.004	27.004	00:00:27.903	27.903	00:00:00.899	0.899	swipe_down
default		00:00:30.875	30.875	00:00:31.656	31.656	00:00:00.781	0.781	swipe_down
default		00:00:33.529	33.529	00:00:34.431	34.431	00:00:00.902	0.902	swipe_down
default		00:00:36.322	36.322	00:00:37.295	37.295	00:00:00.973	0.973	swipe_down
default		00:00:39.381	39.381	00:00:40.287	40.287	00:00:00.906	0.906	swipe_down
default		00:00:41.970	41.97	00:00:42.780	42.78	00:00:00.810	0.81	swipe_down
default		00:00:44.616	44.616	00:00:45.384	45.384	00:00:00.768	0.768	swipe_down
default		00:00:47.246	47.246	00:00:48.099	48.099	00:00:00.853	0.853	swipe_down
default		00:00:50.130	50.13	00:00:50.804	50.804	00:00:00.674	0.674	swipe_down
default		00:00:55.087	55.087	00:00:55.868	55.868	00:00:00.781	0.781	swipe_down
default		00:00:57.647	57.647	00:00:58.296	58.296	00:00:00.649	0.649	swipe_down
default		00:00:59.989	59.989	00:01:00.606	60.606	00:00:00.617	0.617	swipe_down
default		00:01:02.610	62.61	00:01:03.593	63.593	00:00:00.983	0.983	swipe_down
default		00:01:05.599	65.599	00:01:06.469	66.469	00:00:00.870	0.87	swipe_down
default		00:01:08.655	68.655	00:01:09.672	69.672	00:00:01.017	1.017	swipe_down
default		00:01:11.836	71.836	00:01:12.623	72.623	00:00:00.787	0.787	swipe_down
default		00:01:15.507	75.507	00:01:16.229	76.229	00:00:00.722	0.722	swipe_down
default		00:01:18.357	78.357	00:01:18.974	78.974	00:00:00.617	0.617	swipe_down
default		00:01:21.852	81.852	00:01:22.539	82.539	00:00:00.687	0.687	swipe_down
default		00:01:26.775	86.775	00:01:27.388	87.388	00:00:00.613	0.613	swipe_down
default		00:01:29.583	89.583	00:01:30.268	90.268	00:00:00.685	0.685	swipe_down
default		00:01:32.623	92.623	00:01:33.266	93.266	00:00:00.643	0.643	swipe_down
default		00:01:34.822	94.822	00:01:35.381	95.381	00:00:00.559	0.559	swipe_down
default		00:01:37.010	97.01	00:01:37.724	97.724	00:00:00.714	0.714	swipe_down
default		00:01:39.266	99.266	00:01:39.915	99.915	00:00:00.649	0.649	swipe_down
default		00:01:41.385	101.385	00:01:42.138	102.138	00:00:00.753	0.753	swipe_down
default		00:01:44.002	104.002	00:01:44.683	104.683	00:00:00.681	0.681	swipe_down
default		00:01:52.319	112.319	00:01:52.946	112.946	00:00:00.627	0.627	swipe_down
default		00:01:54.549	114.549	00:01:55.366	115.366	00:00:00.817	0.817	swipe_down
default		00:01:57.551	117.551	00:01:58.390	118.39	00:00:00.839	0.839	swipe_down
default		00:02:00.137	120.137	00:02:00.772	120.772	00:00:00.635	0.635	swipe_down
default		00:02:02.684	122.684	00:02:03.196	123.196	00:00:00.512	0.512	swipe_down
