default		00:00:07.635	7.635	00:00:08.582	8.582	00:00:00.947	0.947	pinch
default		00:00:14.406	14.406	00:00:15.216	15.216	00:00:00.810	0.81	pinch
default		00:00:21.397	21.397	00:00:22.166	22.166	00:00:00.769	0.769	pinch
default		00:00:28.142	28.142	00:00:29.217	29.217	00:00:01.075	1.075	pinch
default		00:00:36.449	36.449	00:00:37.397	37.397	00:00:00.948	0.948	pinch
default		00:00:45.468	45.468	00:00:46.271	46.271	00:00:00.803	0.803	pinch
default		00:00:51.134	51.134	00:00:52.081	52.081	00:00:00.947	0.947	pinch
default		00:00:57.921	57.921	00:00:59.035	59.035	00:00:01.114	1.114	pinch
default		00:01:04.613	64.613	00:01:05.231	65.231	00:00:00.618	0.618	pinch
default		00:01:10.734	70.734	00:01:11.593	71.593	00:00:00.859	0.859	pinch
default		00:01:16.336	76.336	00:01:17.101	77.101	00:00:00.765	0.765	pinch
default		00:01:23.787	83.787	00:01:24.972	84.972	00:00:01.185	1.185	pinch
default		00:01:29.925	89.925	00:01:30.899	90.899	00:00:00.974	0.974	pinch
default		00:01:36.743	96.743	00:01:37.458	97.458	00:00:00.715	0.715	pinch
default		00:01:45.114	105.114	00:01:45.837	105.837	00:00:00.723	0.723	pinch
default		00:01:49.887	109.887	00:01:50.545	110.545	00:00:00.658	0.658	pinch
default		00:01:56.176	116.176	00:01:57.075	117.075	00:00:00.899	0.899	
