default		00:00:06.230	6.23	00:00:07.211	7.211	00:00:00.981	0.981	flip_table
default		00:00:10.221	10.221	00:00:11.368	11.368	00:00:01.147	1.147	flip_table
default		00:00:15.230	15.23	00:00:16.193	16.193	00:00:00.963	0.963	flip_table
default		00:00:19.073	19.073	00:00:20.250	20.25	00:00:01.177	1.177	flip_table
default		00:00:24.066	24.066	00:00:24.972	24.972	00:00:00.906	0.906	flip_table
default		00:00:28.402	28.402	00:00:29.482	29.482	00:00:01.080	1.08	flip_table
default		00:00:33.238	33.238	00:00:34.360	34.36	00:00:01.122	1.122	flip_table
default		00:00:38.448	38.448	00:00:39.507	39.507	00:00:01.059	1.059	flip_table
default		00:00:43.612	43.612	00:00:45.025	45.025	00:00:01.413	1.413	flip_table
default		00:00:47.818	47.818	00:00:48.965	48.965	00:00:01.147	1.147	flip_table
default		00:00:53.610	53.61	00:00:54.698	54.698	00:00:01.088	1.088	flip_table
default		00:00:57.344	57.344	00:00:58.600	58.6	00:00:01.256	1.256	flip_table
default		00:01:04.731	64.731	00:01:06.087	66.087	00:00:01.356	1.356	flip_table
default		00:01:08.488	68.488	00:01:09.724	69.724	00:00:01.236	1.236	flip_table
default		00:01:12.768	72.768	00:01:13.560	73.56	00:00:00.792	0.792	flip_table
default		00:01:17.758	77.758	00:01:18.623	78.623	00:00:00.865	0.865	flip_table
default		00:01:21.948	81.948	00:01:23.108	83.108	00:00:01.160	1.16	flip_table
default		00:01:26.255	86.255	00:01:27.376	87.376	00:00:01.121	1.121	flip_table
default		00:01:30.368	90.368	00:01:31.054	91.054	00:00:00.686	0.686	flip_table
default		00:01:34.329	94.329	00:01:34.953	94.953	00:00:00.624	0.624	flip_table
default		00:01:38.942	98.942	00:01:39.858	99.858	00:00:00.916	0.916	flip_table
default		00:01:42.761	102.761	00:01:43.652	103.652	00:00:00.891	0.891	flip_table
default		00:01:49.576	109.576	00:01:50.402	110.402	00:00:00.826	0.826	flip_table
default		00:01:53.246	113.246	00:01:54.282	114.282	00:00:01.036	1.036	flip_table
