default		00:00:07.933	7.933	00:00:09.609	9.609	00:00:01.676	1.676	rotate
default		00:00:13.577	13.577	00:00:15.035	15.035	00:00:01.458	1.458	rotate
default		00:00:19.444	19.444	00:00:20.767	20.767	00:00:01.323	1.323	rotate
default		00:00:24.467	24.467	00:00:25.699	25.699	00:00:01.232	1.232	rotate
default		00:00:29.212	29.212	00:00:30.404	30.404	00:00:01.192	1.192	rotate
default		00:00:34.423	34.423	00:00:35.612	35.612	00:00:01.189	1.189	rotate
default		00:00:40.220	40.22	00:00:41.419	41.419	00:00:01.199	1.199	rotate
default		00:00:46.179	46.179	00:00:47.612	47.612	00:00:01.433	1.433	rotate
default		00:00:51.588	51.588	00:00:53.036	53.036	00:00:01.448	1.448	rotate
default		00:00:57.190	57.19	00:00:58.427	58.427	00:00:01.237	1.237	rotate
default		00:01:02.254	62.254	00:01:03.488	63.488	00:00:01.234	1.234	rotate
default		00:01:06.995	66.995	00:01:08.315	68.315	00:00:01.320	1.32	rotate
default		00:01:12.151	72.151	00:01:13.377	73.377	00:00:01.226	1.226	rotate
default		00:01:18.963	78.963	00:01:19.956	79.956	00:00:00.993	0.993	rotate
default		00:01:23.847	83.847	00:01:25.251	85.251	00:00:01.404	1.404	rotate
default		00:01:28.862	88.862	00:01:30.103	90.103	00:00:01.241	1.241	rotate
default		00:01:36.611	96.611	00:01:38.044	98.044	00:00:01.433	1.433	rotate
default		00:01:42.740	102.74	00:01:44.211	104.211	00:00:01.471	1.471	rotate
default		00:01:49.386	109.386	00:01:50.691	110.691	00:00:01.305	1.305	rotate
default		00:01:52.833	112.833	00:01:54.113	114.113	00:00:01.280	1.28	rotate
default		00:01:56.664	116.664	00:01:58.058	118.058	00:00:01.394	1.394	rotate
default		00:01:58.086	118.086	00:01:59.327	119.327	00:00:01.241	1.241	rotate
default		00:02:04.513	124.513	00:02:05.661	125.661	00:00:01.148	1.148	rotate
default		00:02:13.802	133.802	00:02:15.174	135.174	00:00:01.372	1.372	rotate
default		00:02:19.765	139.765	00:02:21.023	141.023	00:00:01.258	1.258	rotate
default		00:02:24.282	144.282	00:02:25.580	145.58	00:00:01.298	1.298	rotate
default		00:02:28.716	148.716	00:02:29.938	149.938	00:00:01.222	1.222	rotate
default		00:02:33.060	153.06	00:02:34.061	154.061	00:00:01.001	1.001	rotate
default		00:02:37.900	157.9	00:02:38.988	158.988	00:00:01.088	1.088	rotate
default		00:02:42.668	162.668	00:02:43.892	163.892	00:00:01.224	1.224	rotate
default		00:02:46.244	166.244	00:02:47.629	167.629	00:00:01.385	1.385	rotate
default		00:02:50.260	170.26	00:02:50.925	170.925	00:00:00.665	0.665	rotate
default		00:02:54.652	174.652	00:02:55.725	175.725	00:00:01.073	1.073	rotate
default		00:03:01.469	181.469	00:03:02.659	182.659	00:00:01.190	1.19	rotate
default		00:03:05.508	185.508	00:03:06.780	186.78	00:00:01.272	1.272	rotate
default		00:03:17.260	197.26	00:03:18.567	198.567	00:00:01.307	1.307	rotate
default		00:03:23.207	203.207	00:03:23.998	203.998	00:00:00.791	0.791	rotate
default		00:03:27.567	207.567	00:03:29.182	209.182	00:00:01.615	1.615	rotate
default		00:03:33.243	213.243	00:03:35.422	215.422	00:00:02.179	2.179	rotate
default		00:03:39.535	219.535	00:03:41.118	221.118	00:00:01.583	1.583	rotate
default		00:03:46.441	226.441	00:03:48.326	228.326	00:00:01.885	1.885	rotate
default		00:03:51.206	231.206	00:03:53.111	233.111	00:00:01.905	1.905	rotate
default		00:03:56.510	236.51	00:03:58.029	238.029	00:00:01.519	1.519	rotate
default		00:04:02.534	242.534	00:04:03.967	243.967	00:00:01.433	1.433	rotate
