timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
100,0.5479999999999999,-0.23735,-1.30918,0.8640000000000001,0.57325,-0.34505,-1.33294,0.46373000000000003,0.59101,-0.34395,-1.33297,0.52052,0.60883,-0.3424,-1.3332600000000001,0.39332,0.5244800000000001,-0.35197,-1.33475,0.63971,0.50574,-0.35759,-1.33477,0.72572,0.48677,-0.3634,-1.33569,0.6289100000000001,0.62533,-0.34115,-1.16435,0.54414,0.46178,-0.36459,-1.16014,0.77262,0.55758,-0.13008,-1.2166700000000001,0.85144,0.51108,-0.1854,-1.21612,0.92455,0.69319,0.0012699999999999999,-0.77747,0.9878100000000001,0.29948,-0.046189999999999995,-0.90533,0.9957799999999999,0.68805,0.35299,-0.0029100000000000003,0.7238899999999999,0.16265,0.50098,-0.8706799999999999,0.9432799999999999,0.7085,0.81924,0.67547,0.675,0.0429,1.05066,-0.89654,0.69472,0.74178,0.91358,0.80105,0.5728,-0.0087,1.1999,-0.9089700000000001,0.5681,0.70908,0.94116,0.7367600000000001,0.58072,0.00607,1.24705,-1.01906,0.60011,0.68918,0.9071299999999999,0.67686,0.6219899999999999,0.04532,1.2028,-0.94037,0.65757,0.57714,0.8476600000000001,0.02646,0.85455,0.38536,0.8367700000000001,-0.02658,0.84677,0.56484,1.54129,0.42478,0.63986,0.41651000000000005,1.5361200000000002,0.34948,0.57817,0.57706,2.11804,1.1881,0.19948,0.4053,2.1053900000000003,1.0444799999999999,0.34113000000000004,0.5707800000000001,2.1844799999999998,1.2434100000000001,0.12377,0.41200000000000003,2.18126,1.10448,0.37066,0.56845,2.34592,0.95483,0.26138,0.38804,2.30235,0.79225,0.25728,idle
133,0.54569,-0.35454,-1.21261,0.86854,0.57185,-0.44343,-1.20915,0.48693000000000003,0.59025,-0.44071000000000005,-1.20906,0.54346,0.60853,-0.43768,-1.20908,0.4136,0.52225,-0.45108000000000004,-1.21707,0.6583,0.48588000000000003,-0.44753000000000004,-1.21702,0.74342,0.47268999999999994,-0.44893999999999995,-1.2179200000000001,0.65152,0.62578,-0.40421,-0.97316,0.55596,0.4432,-0.4367,-0.9983,0.78872,0.56289,-0.27025,-1.1074,0.8576799999999999,0.50854,-0.28198,-1.1143299999999998,0.9285899999999999,0.69319,-0.03741,-0.62385,0.98795,0.30575,-0.051410000000000004,-0.80587,0.9960700000000001,0.6883,0.34751,0.046419999999999996,0.7076100000000001,0.17620999999999998,0.4868,-0.79171,0.94368,0.70809,0.80975,0.54447,0.6484300000000001,0.00375,0.91725,-0.90756,0.6956399999999999,0.73931,0.9135700000000001,0.63678,0.54789,-0.06706000000000001,1.03657,-0.9454600000000001,0.57031,0.71058,0.93934,0.56963,0.55772,-0.05732999999999999,1.03647,-1.07307,0.6045699999999999,0.69105,0.9055799999999999,0.53264,0.60238,-0.01087,1.00054,-0.9628700000000001,0.6620199999999999,0.59343,0.847,0.03141,0.84998,0.38903000000000004,0.8567799999999999,-0.03112,0.8471700000000001,0.61123,1.54237,0.32463000000000003,0.58365,0.41976,1.5544,0.29823,0.52573,0.62478,2.13806,0.9856,0.18043,0.4073,2.14553,0.97519,0.30829,0.62525,2.21115,1.02694,0.11217,0.41098,2.23165,1.03249,0.33537,0.5926,2.3881900000000003,0.65403,0.2363,0.40441,2.3563,0.6194,0.23267,idle
166,0.5492,-0.36914,-1.21828,0.8759899999999999,0.57423,-0.45465,-1.2482799999999998,0.51765,0.59241,-0.45143999999999995,-1.24825,0.57135,0.61053,-0.44793,-1.2484,0.44105,0.5254,-0.46307,-1.25201,0.68257,0.49685,-0.4648,-1.2520200000000001,0.76357,0.48123,-0.46793999999999997,-1.2529299999999999,0.6783100000000001,0.62726,-0.41261000000000003,-1.00664,0.57573,0.4512,-0.44335,-1.0406,0.80629,0.5734199999999999,-0.28543,-1.13789,0.8653799999999999,0.51449,-0.27346,-1.13176,0.93334,0.69223,-0.03652,-0.63053,0.98806,0.31081,-0.0515,-0.83406,0.9963299999999999,0.6867,0.34334000000000003,0.12333,0.69391,0.17626,0.46641000000000005,-0.86718,0.9467700000000001,0.7081,0.7933899999999999,0.68988,0.63147,0.00358,0.9030799999999999,-1.0637299999999998,0.7116600000000001,0.7396199999999999,0.8995799999999999,0.80438,0.52895,-0.06444,1.02268,-1.11876,0.58729,0.7156100000000001,0.9303899999999999,0.7356,0.5403,-0.04677,1.02593,-1.23431,0.62212,0.6936899999999999,0.8925700000000001,0.6791,0.5897600000000001,-0.00309,0.9915799999999999,-1.11568,0.67792,0.59897,0.84765,0.03205,0.83926,0.38941,0.87731,-0.03165,0.8383700000000001,0.6229399999999999,1.5661399999999999,0.33055999999999996,0.5291,0.41761000000000004,1.60111,0.28745,0.47568,0.63888,2.1962900000000003,1.0259200000000002,0.16266,0.40741,2.20893,0.98113,0.27784000000000003,0.64135,2.27489,1.07028,0.10116,0.4091,2.29486,1.04007,0.30233000000000004,0.60264,2.46011,0.68823,0.21308000000000002,0.41748999999999997,2.43499,0.61085,0.20981,idle
200,0.54919,-0.41713,-1.4055799999999998,0.88638,0.57435,-0.49917,-1.38867,0.55709,0.59285,-0.49654,-1.38852,0.60623,0.61147,-0.49365,-1.38849,0.48251000000000005,0.5252399999999999,-0.50553,-1.4001,0.71038,0.49716000000000005,-0.508,-1.4000700000000001,0.78496,0.47952,-0.5218,-1.4009,0.70736,0.63031,-0.45137,-1.0321,0.60448,0.44665,-0.46993,-1.11668,0.82391,0.5766100000000001,-0.32916,-1.27912,0.87498,0.5143,-0.32961,-1.29041,0.9384899999999999,0.69198,-0.04912,-0.66615,0.98787,0.34085,-0.07361000000000001,-0.93706,0.9965200000000001,0.6856800000000001,0.34187,0.12465999999999999,0.69239,0.17584,0.46803999999999996,-1.02757,0.94995,0.70938,0.7802899999999999,0.73042,0.63741,-0.00063,0.88851,-1.23187,0.73088,0.74124,0.88971,0.8542200000000001,0.53113,-0.06947,1.00116,-1.29825,0.61017,0.7200300000000001,0.91779,0.77912,0.5436,-0.04906,1.00996,-1.4187100000000001,0.64458,0.6999,0.8819,0.7200300000000001,0.59634,-0.006,0.9802,-1.28754,0.69771,0.60092,0.84503,0.037939999999999995,0.8484700000000001,0.38974000000000003,0.8856299999999999,-0.0375,0.84896,0.61692,1.56589,0.39773000000000003,0.49904,0.41765,1.59564,0.29780999999999996,0.44314,0.63548,2.18666,1.11847,0.14858,0.40739000000000003,2.19733,1.02073,0.25286,0.63649,2.26671,1.16194,0.09251000000000001,0.40697,2.2823599999999997,1.0850899999999999,0.27554,0.6013,2.4453400000000003,0.76636,0.19355999999999998,0.41591999999999996,2.43037,0.6621100000000001,0.19132000000000002,idle
233,0.55462,-0.40541,-1.54779,0.89523,0.57703,-0.4896,-1.51837,0.59105,0.59529,-0.48815,-1.51814,0.63654,0.61366,-0.48639,-1.51819,0.51768,0.52767,-0.49362,-1.53912,0.73478,0.50332,-0.49553,-1.5390700000000002,0.80394,0.48546000000000006,-0.5020399999999999,-1.54,0.73298,0.6311399999999999,-0.44952,-1.1508399999999999,0.62643,0.45331000000000005,-0.46197,-1.25039,0.8399,0.58487,-0.32222,-1.40416,0.8837299999999999,0.5191100000000001,-0.30679,-1.42895,0.94324,0.69195,-0.05025,-0.6683100000000001,0.9882799999999999,0.34171,-0.06682,-1.0424,0.99674,0.6848,0.34329,0.09788,0.6896399999999999,0.17222,0.47891000000000006,-1.10058,0.95231,0.7097899999999999,0.78127,0.6532,0.62951,0.00323,0.9080799999999999,-1.25205,0.73811,0.7419399999999999,0.89045,0.76748,0.5190100000000001,-0.06433,1.03964,-1.3019399999999999,0.61392,0.72277,0.9178,0.69024,0.5332899999999999,-0.03021,1.0355299999999998,-1.41852,0.64868,0.70376,0.88281,0.64041,0.58883,0.0072,0.9888100000000001,-1.30104,0.7016100000000001,0.59588,0.8391299999999999,0.05196,0.84059,0.38524,0.88302,-0.051660000000000005,0.8409200000000001,0.61151,1.5741399999999999,0.3547,0.45188999999999996,0.39075,1.60604,0.25777,0.40144,0.63089,2.21373,1.10958,0.13402,0.38528,2.2208099999999997,0.9969399999999999,0.22795,0.62854,2.2995799999999997,1.15402,0.08342999999999999,0.38014000000000003,2.30493,1.05779,0.24838000000000002,0.5959,2.46929,0.71838,0.17467,0.40824,2.4601599999999997,0.5627,0.17279,idle
266,0.55586,-0.40329,-1.45248,0.90007,0.5774,-0.48468999999999995,-1.4439,0.61046,0.59559,-0.4838,-1.44379,0.65491,0.6139100000000001,-0.4826,-1.44394,0.53282,0.5279699999999999,-0.48726,-1.45599,0.7514,0.5047699999999999,-0.48877,-1.45595,0.8182699999999999,0.48662,-0.49091,-1.45686,0.7511399999999999,0.63102,-0.4407,-1.11776,0.6372399999999999,0.45386000000000004,-0.44888999999999996,-1.21058,0.85254,0.5838300000000001,-0.26721,-1.3319999999999999,0.8879,0.5202899999999999,-0.25527,-1.34445,0.9460799999999999,0.6916399999999999,-0.04818,-0.65952,0.9885299999999999,0.33858,-0.04929,-0.9925200000000001,0.9969,0.6843899999999999,0.34331999999999996,0.15311,0.67702,0.17194,0.5058199999999999,-1.02852,0.9529299999999999,0.7095,0.78171,0.7932899999999999,0.6076699999999999,0.00562,0.91835,-1.15937,0.73398,0.7419399999999999,0.88671,0.93719,0.49551999999999996,-0.059129999999999995,1.05564,-1.19634,0.6067600000000001,0.7228,0.91776,0.87369,0.51081,-0.02988,1.05103,-1.30779,0.64302,0.7034199999999999,0.88315,0.7913399999999999,0.5682699999999999,0.00851,1.0124,-1.20569,0.6964100000000001,0.5935199999999999,0.8400200000000001,0.05201,0.80875,0.38425,0.8883200000000001,-0.05175,0.8074399999999999,0.6137100000000001,1.58394,0.30985,0.40852,0.39074000000000003,1.6225100000000001,0.20745,0.36246999999999996,0.6301800000000001,2.22859,1.00396,0.12082000000000001,0.38721,2.23929,0.87136,0.2054,0.63067,2.3102400000000003,1.0434,0.07522999999999999,0.38283,2.32133,0.9243399999999999,0.22386999999999999,0.59664,2.49143,0.6377,0.15758,0.41067,2.47617,0.46341000000000004,0.15592999999999999,idle
300,0.55656,-0.38648000000000005,-1.4275,0.9060299999999999,0.57738,-0.4716,-1.3885,0.63774,0.59549,-0.47062,-1.38825,0.67923,0.61358,-0.46931999999999996,-1.38818,0.5598,0.52808,-0.47479,-1.4177,0.7711399999999999,0.50592,-0.47666000000000003,-1.41785,0.83383,0.48794,-0.47938000000000003,-1.4188399999999999,0.77235,0.6298600000000001,-0.43459,-1.04435,0.6581,0.45568000000000003,-0.44408000000000003,-1.1470200000000002,0.86572,0.58485,-0.28531,-1.27319,0.8939,0.52098,-0.27971,-1.30958,0.94978,0.69165,-0.0463,-0.59546,0.9885200000000001,0.34103,-0.06068,-0.96972,0.99711,0.68481,0.34553,0.20337,0.65115,0.17908,0.47286999999999996,-0.97636,0.95319,0.7055899999999999,0.77864,0.7714300000000001,0.56862,0.07701000000000001,0.85505,-1.12229,0.72972,0.73252,0.88507,0.8988200000000001,0.46206,0.03461,0.98708,-1.15206,0.59888,0.72273,0.9174700000000001,0.8329,0.47741999999999996,0.06277,0.97403,-1.28014,0.6362300000000001,0.70191,0.8807,0.76642,0.5333100000000001,0.09208,0.93104,-1.1848299999999998,0.6875,0.59187,0.8398399999999999,0.05365,0.78438,0.38236,0.8890899999999999,-0.05345,0.79115,0.61183,1.58372,0.3269,0.3706,0.39135,1.61624,0.15908,0.32877,0.62674,2.21768,1.03552,0.10914000000000001,0.38761999999999996,2.22471,0.7943100000000001,0.18541,0.62698,2.29718,1.0783,0.06798,0.38228,2.3063700000000003,0.84501,0.20207,0.59641,2.47555,0.68342,0.1425,0.41021,2.45416,0.38454,0.14104,idle
333,0.5565100000000001,-0.38166,-1.39658,0.9143899999999999,0.57727,-0.46781999999999996,-1.35115,0.67075,0.59533,-0.46735,-1.35099,0.7085600000000001,0.61337,-0.46658,-1.3509200000000001,0.59813,0.52804,-0.47001000000000004,-1.3741,0.79257,0.50605,-0.47167,-1.37411,0.84969,0.48805,-0.47408,-1.37496,0.79402,0.62921,-0.43478,-1.0117399999999999,0.68772,0.45578,-0.44145,-1.08768,0.87871,0.585,-0.29714,-1.23916,0.9029200000000001,0.5209,-0.27693,-1.2686600000000001,0.95431,0.68933,-0.04571,-0.58172,0.9889,0.34236,-0.05931,-0.89007,0.99731,0.6827300000000001,0.34674,0.16615,0.6231,0.17859,0.44197,-0.90717,0.9538,0.69797,0.77546,0.65128,0.53545,0.07649,0.80855,-1.10364,0.7247899999999999,0.72502,0.88392,0.74734,0.43527,0.03292,0.9316700000000001,-1.14173,0.59159,0.71727,0.9102100000000001,0.67448,0.45183,0.05951,0.9194399999999999,-1.26322,0.63039,0.69572,0.87565,0.63767,0.50663,0.09009,0.87836,-1.15287,0.68095,0.59163,0.8322299999999999,0.052660000000000005,0.77083,0.38421,0.88775,-0.05246,0.78571,0.6137199999999999,1.54777,0.32374,0.34701,0.40103,1.59089,0.14102,0.30748000000000003,0.62908,2.17329,0.9818100000000001,0.10088,0.39561999999999997,2.1886,0.71097,0.16974,0.62958,2.25437,1.0198399999999999,0.06277,0.38674000000000003,2.26817,0.75731,0.18454,0.6017600000000001,2.42798,0.64026,0.13057,0.42015,2.4180200000000003,0.31929,0.12938,idle
367,0.55774,-0.38366999999999996,-1.23361,0.9224600000000001,0.5836899999999999,-0.48175,-1.20665,0.70216,0.60241,-0.48325,-1.20652,0.73638,0.61812,-0.48568,-1.20645,0.6357,0.5281399999999999,-0.46905,-1.22471,0.8126399999999999,0.50654,-0.46991000000000005,-1.22465,0.86436,0.49193000000000003,-0.4723,-1.22535,0.81411,0.6292,-0.43623999999999996,-0.90922,0.7167600000000001,0.45586000000000004,-0.43956999999999996,-0.9817600000000001,0.8906299999999999,0.58482,-0.29009,-1.10863,0.9118200000000001,0.52667,-0.27837,-1.1303299999999998,0.9586100000000001,0.68866,-0.045239999999999995,-0.5221,0.98946,0.35135,-0.05947,-0.82499,0.9975200000000001,0.68203,0.35256,0.17031,0.6023,0.20126,0.41452,-0.85088,0.95594,0.69681,0.7764300000000001,0.6351600000000001,0.5101600000000001,0.06919,0.81263,-1.00423,0.73069,0.72573,0.8843700000000001,0.7298899999999999,0.41452,0.02155,0.92758,-1.04761,0.59634,0.71724,0.9106299999999999,0.6621,0.43238999999999994,0.04641,0.9209999999999999,-1.15142,0.63578,0.69516,0.8756,0.62161,0.48793000000000003,0.07962000000000001,0.88302,-1.04932,0.68612,0.5920300000000001,0.8313200000000001,0.053689999999999995,0.77207,0.39434,0.8862899999999999,-0.05342,0.79237,0.61662,1.53541,0.3281,0.32454,0.41573999999999994,1.58311,0.16489,0.28864,0.63252,2.15236,0.93685,0.09326,0.40473000000000003,2.1791,0.7046600000000001,0.15569000000000002,0.6332399999999999,2.23201,0.9712799999999999,0.05801,0.39346,2.2584299999999997,0.74861,0.16860999999999998,0.60732,2.40489,0.61839,0.11982999999999999,0.42755,2.4087400000000003,0.33434,0.11887,idle
400,0.55723,-0.39311,-1.11792,0.92816,0.5815100000000001,-0.47997,-1.09579,0.72745,0.59934,-0.48035,-1.0956700000000001,0.75856,0.6151300000000001,-0.48112,-1.09568,0.66532,0.52813,-0.47466,-1.11028,0.82921,0.5070600000000001,-0.47586000000000006,-1.11028,0.8766,0.49213,-0.47768,-1.1110799999999998,0.83116,0.6281,-0.43896,-0.80724,0.7383,0.46013000000000004,-0.44403000000000004,-0.8690899999999999,0.90074,0.5844,-0.31206999999999996,-0.998,0.91856,0.5262100000000001,-0.30958,-1.01546,0.96211,0.6826399999999999,-0.04456,-0.43813,0.9897600000000001,0.35563,-0.0589,-0.7379,0.99772,0.6801,0.36759000000000003,0.15517999999999998,0.58773,0.20739000000000002,0.41996999999999995,-0.76398,0.9569799999999999,0.69634,0.78951,0.45723,0.48691999999999996,0.07066,0.78955,-0.94806,0.74128,0.72647,0.9051100000000001,0.51759,0.39639,0.02343,0.89123,-1.00771,0.60993,0.71738,0.9223100000000001,0.43945,0.41408999999999996,0.044430000000000004,0.87554,-1.10493,0.6483800000000001,0.69503,0.88885,0.43422,0.46986000000000006,0.07747000000000001,0.8425299999999999,-0.9923700000000001,0.6959,0.5918100000000001,0.83605,0.08555,0.77896,0.39695,0.8906200000000001,-0.0851,0.80237,0.6175,1.54483,0.42591999999999997,0.29712,0.41728000000000004,1.59222,0.15216,0.26866,0.63069,2.16338,1.05408,0.08502,0.40587,2.20087,0.68547,0.14228,0.63132,2.2436599999999998,1.09399,0.05304,0.39331,2.27968,0.7279100000000001,0.15342999999999998,0.61128,2.41076,0.74455,0.10962999999999999,0.43717,2.42719,0.28855,0.10877,idle
