default		00:00:05.533	5.533	00:00:05.866	5.866	00:00:00.333	0.333	swipe_up
default		00:00:08.999	8.999	00:00:09.299	9.299	00:00:00.300	0.3	swipe_up
default		00:00:12.698	12.698	00:00:13.098	13.098	00:00:00.400	0.4	swipe_up
default		00:00:16.364	16.364	00:00:16.798	16.798	00:00:00.434	0.434	swipe_up
default		00:00:19.731	19.731	00:00:20.164	20.164	00:00:00.433	0.433	swipe_up
default		00:00:23.398	23.398	00:00:23.898	23.898	00:00:00.500	0.5	swipe_up
default		00:00:27.864	27.864	00:00:28.231	28.231	00:00:00.367	0.367	swipe_up
default		00:00:31.097	31.097	00:00:31.531	31.531	00:00:00.434	0.434	swipe_up
default		00:00:34.297	34.297	00:00:34.663	34.663	00:00:00.366	0.366	swipe_up
default		00:00:38.129	38.129	00:00:38.463	38.463	00:00:00.334	0.334	swipe_up
default		00:00:41.429	41.429	00:00:41.929	41.929	00:00:00.500	0.5	swipe_up
default		00:00:45.595	45.595	00:00:46.061	46.061	00:00:00.466	0.466	swipe_up
default		00:00:49.527	49.527	00:00:49.994	49.994	00:00:00.467	0.467	swipe_up
default		00:00:52.693	52.693	00:00:53.093	53.093	00:00:00.400	0.4	swipe_up
default		00:00:56.259	56.259	00:00:56.626	56.626	00:00:00.367	0.367	swipe_up
default		00:00:59.992	59.992	00:01:00.359	60.359	00:00:00.367	0.367	swipe_up
default		00:01:03.725	63.725	00:01:04.092	64.092	00:00:00.367	0.367	swipe_up
default		00:01:07.958	67.958	00:01:08.325	68.325	00:00:00.367	0.367	swipe_up
default		00:01:11.558	71.558	00:01:11.858	71.858	00:00:00.300	0.3	swipe_up
default		00:01:15.058	75.058	00:01:15.424	75.424	00:00:00.366	0.366	swipe_up
default		00:01:18.370	78.37	00:01:18.770	78.77	00:00:00.400	0.4	swipe_up
default		00:01:21.770	81.77	00:01:22.270	82.27	00:00:00.500	0.5	swipe_up
default		00:01:25.436	85.436	00:01:25.836	85.836	00:00:00.400	0.4	swipe_up
default		00:01:30.202	90.202	00:01:30.602	90.602	00:00:00.400	0.4	swipe_up
default		00:01:34.768	94.768	00:01:35.168	95.168	00:00:00.400	0.4	swipe_up
default		00:01:38.468	98.468	00:01:38.934	98.934	00:00:00.466	0.466	swipe_up
default		00:01:42.334	102.334	00:01:42.800	102.8	00:00:00.466	0.466	swipe_up
default		00:01:46.700	106.7	00:01:47.133	107.133	00:00:00.433	0.433	swipe_up
default		00:01:50.799	110.799	00:01:51.266	111.266	00:00:00.467	0.467	swipe_up
default		00:01:55.232	115.232	00:01:55.666	115.666	00:00:00.434	0.434	swipe_up
default		00:01:59.932	119.932	00:02:00.399	120.399	00:00:00.467	0.467	swipe_up
default		00:02:04.099	124.099	00:02:04.565	124.565	00:00:00.466	0.466	swipe_up
default		00:02:07.931	127.931	00:02:08.365	128.365	00:00:00.434	0.434	swipe_up
