default		00:00:08.166	8.166	00:00:08.466	8.466	00:00:00.300	0.3	swipe_right
default		00:00:11.799	11.799	00:00:12.166	12.166	00:00:00.367	0.367	swipe_right
default		00:00:14.932	14.932	00:00:15.332	15.332	00:00:00.400	0.4	swipe_right
default		00:00:17.598	17.598	00:00:17.864	17.864	00:00:00.266	0.266	swipe_right
default		00:00:20.530	20.53	00:00:20.964	20.964	00:00:00.434	0.434	swipe_right
default		00:00:23.430	23.43	00:00:23.830	23.83	00:00:00.400	0.4	swipe_right
default		00:00:26.430	26.43	00:00:26.830	26.83	00:00:00.400	0.4	swipe_right
default		00:00:30.996	30.996	00:00:31.462	31.462	00:00:00.466	0.466	swipe_right
default		00:00:36.862	36.862	00:00:37.262	37.262	00:00:00.400	0.4	swipe_right
default		00:00:40.062	40.062	00:00:40.395	40.395	00:00:00.333	0.333	swipe_right
default		00:00:43.961	43.961	00:00:44.295	44.295	00:00:00.334	0.334	swipe_right
default		00:00:47.928	47.928	00:00:48.395	48.395	00:00:00.467	0.467	swipe_right
default		00:00:51.695	51.695	00:00:52.528	52.528	00:00:00.833	0.833	swipe_right
default		00:00:55.561	55.561	00:00:55.860	55.86	00:00:00.299	0.299	swipe_right
default		00:00:58.460	58.46	00:00:58.793	58.793	00:00:00.333	0.333	swipe_right
default		00:01:01.459	61.459	00:01:01.826	61.826	00:00:00.367	0.367	swipe_right
default		00:01:05.092	65.092	00:01:05.459	65.459	00:00:00.367	0.367	swipe_right
default		00:01:09.958	69.958	00:01:10.391	70.391	00:00:00.433	0.433	swipe_right
default		00:01:13.757	73.757	00:01:14.257	74.257	00:00:00.500	0.5	swipe_right
default		00:01:17.257	77.257	00:01:17.590	77.59	00:00:00.333	0.333	swipe_right
default		00:01:22.190	82.19	00:01:22.590	82.59	00:00:00.400	0.4	swipe_right
default		00:01:28.423	88.423	00:01:28.756	88.756	00:00:00.333	0.333	swipe_right
default		00:01:32.522	92.522	00:01:32.956	92.956	00:00:00.434	0.434	swipe_right
default		00:01:37.289	97.289	00:01:37.656	97.656	00:00:00.367	0.367	swipe_right
default		00:01:40.856	100.856	00:01:41.156	101.156	00:00:00.300	0.3	swipe_right
default		00:01:44.622	104.622	00:01:45.089	105.089	00:00:00.467	0.467	swipe_right
default		00:01:49.522	109.522	00:01:49.889	109.889	00:00:00.367	0.367	swipe_right
default		00:01:54.055	114.055	00:01:54.422	114.422	00:00:00.367	0.367	swipe_right
default		00:01:57.188	117.188	00:01:57.588	117.588	00:00:00.400	0.4	swipe_right
default		00:02:00.921	120.921	00:02:01.288	121.288	00:00:00.367	0.367	swipe_right
default		00:02:04.454	124.454	00:02:04.788	124.788	00:00:00.334	0.334	swipe_right
default		00:02:08.587	128.587	00:02:08.987	128.987	00:00:00.400	0.4	swipe_right
default		00:02:12.553	132.553	00:02:12.987	132.987	00:00:00.434	0.434	swipe_right
default		00:02:16.387	136.387	00:02:16.720	136.72	00:00:00.333	0.333	swipe_right
default		00:02:19.520	139.52	00:02:19.786	139.786	00:00:00.266	0.266	swipe_right
default		00:02:22.086	142.086	00:02:22.453	142.453	00:00:00.367	0.367	swipe_right
default		00:02:24.953	144.953	00:02:25.253	145.253	00:00:00.300	0.3	swipe_right
default		00:02:29.353	149.353	00:02:29.619	149.619	00:00:00.266	0.266	swipe_right
default		00:02:33.885	153.885	00:02:34.218	154.218	00:00:00.333	0.333	swipe_right
default		00:02:38.084	158.084	00:02:38.351	158.351	00:00:00.267	0.267	swipe_right
default		00:02:42.784	162.784	00:02:43.084	163.084	00:00:00.300	0.3	swipe_right
default		00:02:47.950	167.95	00:02:48.383	168.383	00:00:00.433	0.433	swipe_right
default		00:02:52.183	172.183	00:02:52.616	172.616	00:00:00.433	0.433	swipe_right
default		00:02:56.149	176.149	00:02:56.949	176.949	00:00:00.800	0.8	swipe_right
default		00:02:59.815	179.815	00:03:00.282	180.282	00:00:00.467	0.467	swipe_right
default		00:03:04.948	184.948	00:03:05.282	185.282	00:00:00.334	0.334	swipe_right
default		00:03:10.315	190.315	00:03:10.648	190.648	00:00:00.333	0.333	swipe_right
default		00:03:13.414	193.414	00:03:13.781	193.781	00:00:00.367	0.367	swipe_right
default		00:03:18.047	198.047	00:03:18.480	198.48	00:00:00.433	0.433	swipe_right
default		00:03:22.213	202.213	00:03:22.546	202.546	00:00:00.333	0.333	swipe_right
default		00:03:26.779	206.779	00:03:27.179	207.179	00:00:00.400	0.4	swipe_right
default		00:03:30.879	210.879	00:03:31.212	211.212	00:00:00.333	0.333	swipe_right
default		00:03:45.245	225.245	00:03:45.578	225.578	00:00:00.333	0.333	swipe_right
default		00:03:50.144	230.144	00:03:50.511	230.511	00:00:00.367	0.367	swipe_right
default		00:03:54.844	234.844	00:03:55.177	235.177	00:00:00.333	0.333	swipe_right
default		00:03:59.410	239.41	00:03:59.810	239.81	00:00:00.400	0.4	swipe_right
default		00:04:04.043	244.043	00:04:04.376	244.376	00:00:00.333	0.333	swipe_right
default		00:04:09.009	249.009	00:04:09.409	249.409	00:00:00.400	0.4	swipe_right
